Chromosome,Map_Type,Position_cM,Position_bp,Group
8,ZhongmuNo.1,142.6,63386143,NotImp
8,ZhongmuNo.1,144.05,63404460,NotImp
8,ZhongmuNo.1,144.05,63760066,NotImp
8,ZhongmuNo.1,144.06,63760240,NotImp
8,ZhongmuNo.1,144.06,63760408,NotImp
8,ZhongmuNo.1,149.49,64138328,NotImp
8,ZhongmuNo.1,149.49,64138343,NotImp
8,ZhongmuNo.1,153.71,64182937,NotImp
8,ZhongmuNo.1,153.71,64182952,NotImp
8,ZhongmuNo.1,153.71,64182983,NotImp
8,ZhongmuNo.1,154.96,64335057,NotImp
8,ZhongmuNo.1,155.29,66178682,NotImp
8,ZhongmuNo.1,155.29,66178719,NotImp
8,ZhongmuNo.1,159.08,66239561,NotImp
8,ZhongmuNo.1,159.08,66338829,NotImp
8,ZhongmuNo.1,159.08,66338867,NotImp
8,ZhongmuNo.1,159.08,66338882,NotImp
8,ZhongmuNo.1,165.17,66471327,NotImp
8,ZhongmuNo.1,165.17,66471350,NotImp
8,ZhongmuNo.1,165.17,66471367,NotImp
8,ZhongmuNo.1,170.8,67273514,NotImp
8,ZhongmuNo.1,170.8,68151922,NotImp
8,ZhongmuNo.1,170.8,68645487,NotImp
8,ZhongmuNo.1,170.8,68645704,NotImp
8,ZhongmuNo.1,170.8,68971041,NotImp
8,ZhongmuNo.1,171.17,69060653,NotImp
8,ZhongmuNo.1,171.17,69140051,NotImp
8,ZhongmuNo.1,171.18,69172356,NotImp
8,ZhongmuNo.1,171.18,69172395,NotImp
8,ZhongmuNo.1,171.18,70028856,NotImp
8,ZhongmuNo.1,172.23,70709525,NotImp
8,ZhongmuNo.1,172.23,70709552,NotImp
8,ZhongmuNo.1,172.23,70756114,NotImp
8,ZhongmuNo.1,172.23,70827398,NotImp
8,ZhongmuNo.1,172.23,70829908,NotImp
8,ZhongmuNo.1,172.91,70872863,NotImp
8,ZhongmuNo.1,172.91,70890356,NotImp
8,ZhongmuNo.1,172.91,70920956,NotImp
8,ZhongmuNo.1,172.91,70990743,NotImp
8,ZhongmuNo.1,173.46,70990930,NotImp
8,ZhongmuNo.1,173.87,70990945,NotImp
8,ZhongmuNo.1,178.6,71161092,NotImp
8,ZhongmuNo.1,178.61,72562651,NotImp
8,ZhongmuNo.1,178.89,72630375,NotImp
8,ZhongmuNo.1,178.89,72818813,NotImp
8,ZhongmuNo.1,178.9,73227731,NotImp
8,ZhongmuNo.1,178.9,73227779,NotImp
8,ZhongmuNo.1,178.9,73238239,NotImp
8,ZhongmuNo.1,178.9,73525905,NotImp
8,ZhongmuNo.1,179.05,73543960,NotImp
8,ZhongmuNo.1,179.05,73777361,NotImp
8,ZhongmuNo.1,179.2,74168280,NotImp
8,ZhongmuNo.1,180.11,74380596,NotImp
8,ZhongmuNo.1,180.23,74431648,NotImp
8,ZhongmuNo.1,180.23,74444986,NotImp
8,ZhongmuNo.1,180.23,74643260,NotImp
8,ZhongmuNo.1,180.23,74652837,NotImp
8,ZhongmuNo.1,180.24,74652898,NotImp
8,ZhongmuNo.1,180.24,74818111,NotImp
8,ZhongmuNo.1,180.24,74990666,NotImp
8,ZhongmuNo.1,180.24,76628486,NotImp
8,ZhongmuNo.1,181.88,76883757,NotImp
8,ZhongmuNo.1,181.88,77711696,NotImp
8,ZhongmuNo.1,181.88,78107374,NotImp
8,ZhongmuNo.1,183.3,78477456,NotImp
8,ZhongmuNo.1,183.3,78477462,NotImp
8,ZhongmuNo.1,183.3,78689123,NotImp
8,ZhongmuNo.1,183.31,78786431,NotImp
8,ZhongmuNo.1,183.31,78786525,NotImp
8,ZhongmuNo.1,184.78,78786539,NotImp
8,ZhongmuNo.1,184.78,78792027,NotImp
8,ZhongmuNo.1,185.8,78807378,NotImp
8,ZhongmuNo.1,185.8,78807379,NotImp
8,ZhongmuNo.1,185.8,78808895,NotImp
8,ZhongmuNo.1,185.8,79167220,NotImp
8,ZhongmuNo.1,185.8,79167267,NotImp
8,ZhongmuNo.1,185.8,79167272,NotImp
8,ZhongmuNo.1,186.38,79167334,NotImp
8,ZhongmuNo.1,186.38,79250629,NotImp
8,ZhongmuNo.1,186.38,79250676,NotImp
8,ZhongmuNo.1,188.9,79719076,NotImp
8,ZhongmuNo.1,188.9,80142710,NotImp
8,ZhongmuNo.1,193.65,80202853,NotImp
8,ZhongmuNo.1,193.65,80202876,NotImp
8,ZhongmuNo.1,198.69,80729024,NotImp
8,ZhongmuNo.1,198.69,80729219,NotImp
8,ZhongmuNo.1,198.69,80834918,NotImp
8,ZhongmuNo.1,198.69,80980023,NotImp
8,ZhongmuNo.1,198.69,81057458,NotImp
8,ZhongmuNo.1,198.69,81070006,NotImp
8,ZhongmuNo.1,198.69,81097445,NotImp
8,ZhongmuNo.1,198.69,81154705,NotImp
8,ZhongmuNo.1,198.69,81241109,NotImp
8,ZhongmuNo.1,198.7,81418399,NotImp
8,ZhongmuNo.1,198.7,81472248,NotImp
8,ZhongmuNo.1,198.7,81609148,NotImp
8,ZhongmuNo.1,198.7,81694756,NotImp
8,ZhongmuNo.1,198.7,82631821,NotImp
8,ZhongmuNo.1,199.27,82667586,NotImp
8,ZhongmuNo.1,199.27,82716330,NotImp
8,ZhongmuNo.1,199.42,82834625,NotImp
8,ZhongmuNo.1,199.42,83102302,NotImp
8,ZhongmuNo.1,199.43,83102468,NotImp
8,ZhongmuNo.1,199.43,83417572,NotImp
8,ZhongmuNo.1,199.43,83650386,NotImp
8,ZhongmuNo.1,210.59,84162086,NotImp
8,ZhongmuNo.1,210.59,84162087,NotImp
8,ZhongmuNo.1,210.59,84218142,NotImp
8,ZhongmuNo.1,210.59,84245289,NotImp
8,ZhongmuNo.1,210.59,84254240,NotImp
8,ZhongmuNo.1,210.61,84335715,NotImp
8,ZhongmuNo.1,210.61,84696835,NotImp
8,ZhongmuNo.1,210.61,85206126,NotImp
8,ZhongmuNo.1,210.61,85324512,NotImp
8,ZhongmuNo.1,211.65,85934639,NotImp
8,ZhongmuNo.1,212.61,86081741,NotImp
8,ZhongmuNo.1,213.97,86081780,NotImp
8,ZhongmuNo.1,213.98,86170274,NotImp
8,ZhongmuNo.1,213.98,86170277,NotImp
8,ZhongmuNo.1,213.98,86197866,NotImp
8,ZhongmuNo.1,213.98,86320513,NotImp
8,ZhongmuNo.1,213.98,86477670,NotImp
8,ZhongmuNo.1,218.13,86525041,NotImp
8,ZhongmuNo.1,218.13,86525053,NotImp
8,ZhongmuNo.1,218.13,86525057,NotImp
8,ZhongmuNo.1,218.26,86578200,NotImp
8,ZhongmuNo.1,222.76,87180976,NotImp
8,ZhongmuNo.1,224.29,87182318,NotImp
8,ZhongmuNo.1,224.29,87770652,NotImp
8,ZhongmuNo.1,224.29,87844200,NotImp
8,ZhongmuNo.1,224.29,87914605,NotImp
8,ZhongmuNo.1,225.28,88088996,NotImp
8,ZhongmuNo.1,227.13,88318309,NotImp
8,ZhongmuNo.1,228.29,88323926,NotImp
8,ZhongmuNo.1,231.16,88515464,NotImp
8,ZhongmuNo.1,231.16,88709903,NotImp
8,ZhongmuNo.1,237.8,88911612,NotImp
8,ZhongmuNo.1,237.8,89145090,NotImp
8,ZhongmuNo.1,237.8,89189133,NotImp
8,ZhongmuNo.1,237.81,89239052,NotImp
8,ZhongmuNo.1,237.81,89245870,NotImp
8,ZhongmuNo.1,237.81,89543263,NotImp
8,ZhongmuNo.1,237.81,89705543,NotImp
8,ZhongmuNo.1,237.81,89939511,NotImp
8,ZhongmuNo.1,238.19,89939601,NotImp
8,ZhongmuNo.1,238.19,90343783,NotImp
8,ZhongmuNo.1,238.19,90588115,NotImp
1,XinJiang DaYe,0,1233705,NotImp
1,XinJiang DaYe,0,1310458,NotImp
1,XinJiang DaYe,0,1351687,NotImp
1,XinJiang DaYe,0,1351736,NotImp
1,XinJiang DaYe,0,1361426,NotImp
1,XinJiang DaYe,13.73,1464719,NotImp
1,XinJiang DaYe,15.4,1518878,NotImp
1,XinJiang DaYe,30.09,1545621,NotImp
1,XinJiang DaYe,30.09,1559619,NotImp
1,XinJiang DaYe,30.09,1589302,NotImp
1,XinJiang DaYe,30.09,1792804,NotImp
1,XinJiang DaYe,36.22,1887943,NotImp
1,XinJiang DaYe,36.22,2434093,NotImp
1,XinJiang DaYe,36.22,2912207,NotImp
1,XinJiang DaYe,36.22,3060186,NotImp
1,XinJiang DaYe,36.23,3367983,NotImp
1,XinJiang DaYe,36.23,3367984,NotImp
1,XinJiang DaYe,41.56,3368046,NotImp
1,XinJiang DaYe,41.56,3368074,NotImp
1,XinJiang DaYe,41.57,3368095,NotImp
1,XinJiang DaYe,47.26,3799087,NotImp
1,XinJiang DaYe,47.26,4376004,NotImp
1,XinJiang DaYe,47.27,4407227,NotImp
1,XinJiang DaYe,47.27,4617200,NotImp
1,XinJiang DaYe,47.27,4644077,NotImp
1,XinJiang DaYe,47.27,5284203,NotImp
1,XinJiang DaYe,47.27,5337942,NotImp
1,XinJiang DaYe,47.27,5440573,NotImp
1,XinJiang DaYe,47.27,5620019,NotImp
1,XinJiang DaYe,50.61,5841493,NotImp
1,XinJiang DaYe,50.61,5852387,NotImp
1,XinJiang DaYe,50.61,5930569,NotImp
1,XinJiang DaYe,50.61,5930610,NotImp
1,XinJiang DaYe,51.29,6128251,NotImp
1,XinJiang DaYe,52.57,6139782,NotImp
1,XinJiang DaYe,52.57,6316820,NotImp
1,XinJiang DaYe,52.57,6316964,NotImp
1,XinJiang DaYe,52.57,6581224,NotImp
1,XinJiang DaYe,52.57,6933517,NotImp
1,XinJiang DaYe,52.57,6933519,NotImp
1,XinJiang DaYe,52.96,7746239,NotImp
1,XinJiang DaYe,52.96,7991295,NotImp
1,XinJiang DaYe,52.96,8024045,NotImp
1,XinJiang DaYe,52.96,8172371,NotImp
1,XinJiang DaYe,54.07,8521081,NotImp
1,XinJiang DaYe,55.08,8903345,NotImp
1,XinJiang DaYe,55.08,8926735,NotImp
1,XinJiang DaYe,55.08,8926747,NotImp
1,XinJiang DaYe,55.08,9385136,NotImp
1,XinJiang DaYe,55.08,9446837,NotImp
1,XinJiang DaYe,62.33,9487124,NotImp
1,XinJiang DaYe,62.33,9835220,NotImp
1,XinJiang DaYe,78.26,10047643,NotImp
1,XinJiang DaYe,87.19,10060817,NotImp
1,XinJiang DaYe,87.19,10180726,NotImp
1,XinJiang DaYe,87.19,10325421,NotImp
1,XinJiang DaYe,95.42,10366749,NotImp
1,XinJiang DaYe,95.42,10366787,NotImp
1,XinJiang DaYe,95.42,10366950,NotImp
1,XinJiang DaYe,95.42,10381517,NotImp
1,XinJiang DaYe,95.42,10381549,NotImp
1,XinJiang DaYe,95.42,10742295,NotImp
1,XinJiang DaYe,95.42,11134322,NotImp
1,XinJiang DaYe,95.42,11134469,NotImp
1,XinJiang DaYe,96.24,11141465,NotImp
1,XinJiang DaYe,96.24,11687808,NotImp
1,XinJiang DaYe,96.24,11770853,NotImp
1,XinJiang DaYe,96.24,11938449,NotImp
1,XinJiang DaYe,96.25,12027322,NotImp
1,XinJiang DaYe,96.82,12049502,NotImp
1,XinJiang DaYe,96.82,13174020,NotImp
1,XinJiang DaYe,96.83,13262254,NotImp
1,XinJiang DaYe,96.83,13348775,NotImp
1,XinJiang DaYe,97.41,13348789,NotImp
1,XinJiang DaYe,97.41,14106245,NotImp
1,XinJiang DaYe,98.56,14397326,NotImp
1,XinJiang DaYe,99.72,15408016,NotImp
1,XinJiang DaYe,99.72,15408194,NotImp
1,XinJiang DaYe,99.72,15425256,NotImp
1,XinJiang DaYe,108.79,15439713,NotImp
1,XinJiang DaYe,111.33,15439764,NotImp
1,XinJiang DaYe,119.31,16315170,NotImp
1,XinJiang DaYe,122.97,16320686,NotImp
1,XinJiang DaYe,122.98,16320745,NotImp
1,XinJiang DaYe,122.98,16515274,NotImp
1,XinJiang DaYe,122.98,16526665,NotImp
1,XinJiang DaYe,122.98,16532309,NotImp
1,XinJiang DaYe,123.82,17105900,NotImp
1,XinJiang DaYe,123.82,17321408,NotImp
1,XinJiang DaYe,123.82,17482257,NotImp
1,XinJiang DaYe,123.82,17482367,NotImp
1,XinJiang DaYe,123.83,17482393,NotImp
1,XinJiang DaYe,130.1,18478610,NotImp
1,XinJiang DaYe,130.11,18509984,NotImp
1,XinJiang DaYe,130.11,18510896,NotImp
1,XinJiang DaYe,130.12,19244032,NotImp
1,XinJiang DaYe,130.12,20032078,NotImp
1,XinJiang DaYe,133.87,20032126,NotImp
1,XinJiang DaYe,133.87,20150497,NotImp
1,XinJiang DaYe,133.88,20150595,NotImp
1,XinJiang DaYe,133.88,20151513,NotImp
1,XinJiang DaYe,133.88,20151523,NotImp
1,XinJiang DaYe,135.45,20151685,NotImp
1,XinJiang DaYe,135.45,20963176,NotImp
1,XinJiang DaYe,135.45,20963185,NotImp
1,XinJiang DaYe,141.59,21871996,NotImp
1,XinJiang DaYe,141.59,21872437,NotImp
1,XinJiang DaYe,141.59,22567295,NotImp
1,XinJiang DaYe,149.86,22576152,NotImp
1,XinJiang DaYe,149.86,22576251,NotImp
1,XinJiang DaYe,149.86,23473946,NotImp
1,XinJiang DaYe,151.92,23486256,NotImp
1,XinJiang DaYe,151.92,23486380,NotImp
1,XinJiang DaYe,151.92,23530317,NotImp
1,XinJiang DaYe,151.92,24198852,NotImp
1,XinJiang DaYe,151.92,24400449,NotImp
1,XinJiang DaYe,153.17,25468383,NotImp
1,XinJiang DaYe,153.17,26444780,NotImp
1,XinJiang DaYe,153.17,29331055,NotImp
1,XinJiang DaYe,153.17,29538292,NotImp
1,XinJiang DaYe,153.81,31352658,NotImp
1,XinJiang DaYe,153.82,31352711,NotImp
1,XinJiang DaYe,154.27,32399377,NotImp
1,XinJiang DaYe,154.27,32974953,NotImp
1,XinJiang DaYe,156.59,33166681,NotImp
1,XinJiang DaYe,156.59,34046708,NotImp
1,XinJiang DaYe,156.59,34090120,NotImp
1,XinJiang DaYe,160.2,34650272,NotImp
1,XinJiang DaYe,160.2,34650439,NotImp
1,XinJiang DaYe,160.2,34670390,NotImp
1,XinJiang DaYe,160.33,34722296,NotImp
1,XinJiang DaYe,160.33,34722301,NotImp
1,XinJiang DaYe,160.34,34722458,NotImp
1,XinJiang DaYe,160.34,34744511,NotImp
1,XinJiang DaYe,160.34,34933967,NotImp
1,XinJiang DaYe,161.59,35548884,NotImp
1,XinJiang DaYe,162.83,35553000,NotImp
1,XinJiang DaYe,163.76,35553001,NotImp
1,XinJiang DaYe,163.76,35693621,NotImp
1,XinJiang DaYe,163.76,35693725,NotImp
1,XinJiang DaYe,163.76,35696073,NotImp
1,XinJiang DaYe,163.76,35696118,NotImp
1,XinJiang DaYe,163.76,35843509,NotImp
1,XinJiang DaYe,163.76,35843606,NotImp
1,XinJiang DaYe,165.43,37145153,NotImp
1,XinJiang DaYe,165.43,37315744,NotImp
1,XinJiang DaYe,165.43,37511686,NotImp
1,XinJiang DaYe,166.21,37920944,NotImp
1,XinJiang DaYe,166.22,39923771,NotImp
1,XinJiang DaYe,166.22,39923958,NotImp
1,XinJiang DaYe,166.23,39924239,NotImp
1,XinJiang DaYe,166.23,39924268,NotImp
1,XinJiang DaYe,166.25,40539616,NotImp
1,XinJiang DaYe,166.64,41861167,NotImp
1,XinJiang DaYe,166.64,41995253,NotImp
1,XinJiang DaYe,166.64,41995284,NotImp
1,XinJiang DaYe,166.64,41995289,NotImp
1,XinJiang DaYe,166.64,42030472,NotImp
1,XinJiang DaYe,166.65,42031882,NotImp
1,XinJiang DaYe,166.65,42407200,NotImp
1,XinJiang DaYe,166.65,42574025,NotImp
1,XinJiang DaYe,166.65,42870087,NotImp
1,XinJiang DaYe,166.65,43483672,NotImp
1,XinJiang DaYe,166.65,43483687,NotImp
1,XinJiang DaYe,166.65,43859551,NotImp
1,XinJiang DaYe,166.65,43859562,NotImp
1,XinJiang DaYe,170.38,43859685,NotImp
1,XinJiang DaYe,174.1,43859718,NotImp
1,XinJiang DaYe,174.1,43859756,NotImp
1,XinJiang DaYe,174.1,43925561,NotImp
1,XinJiang DaYe,174.1,45258320,NotImp
1,XinJiang DaYe,174.11,45640744,NotImp
1,XinJiang DaYe,174.11,45640879,NotImp
1,XinJiang DaYe,174.11,45770914,NotImp
1,XinJiang DaYe,174.11,46126762,NotImp
1,XinJiang DaYe,174.11,46130164,NotImp
1,XinJiang DaYe,174.11,46187069,NotImp
1,XinJiang DaYe,174.11,46192817,NotImp
1,XinJiang DaYe,174.11,46229715,NotImp
1,XinJiang DaYe,174.11,46231289,NotImp
1,XinJiang DaYe,174.11,46356814,NotImp
1,XinJiang DaYe,174.12,46406730,NotImp
1,XinJiang DaYe,174.12,46479476,NotImp
1,XinJiang DaYe,175.01,46735452,NotImp
1,XinJiang DaYe,175.01,46764708,NotImp
1,XinJiang DaYe,175.64,46978177,NotImp
1,XinJiang DaYe,175.64,47114917,NotImp
1,XinJiang DaYe,175.64,47114960,NotImp
1,XinJiang DaYe,175.64,47652942,NotImp
1,XinJiang DaYe,175.64,47661786,NotImp
1,XinJiang DaYe,175.64,47769922,NotImp
1,XinJiang DaYe,179.03,47770063,NotImp
1,XinJiang DaYe,179.04,47770074,NotImp
1,XinJiang DaYe,179.04,48249762,NotImp
1,XinJiang DaYe,179.04,48408769,NotImp
1,XinJiang DaYe,179.04,48408834,NotImp
1,XinJiang DaYe,179.36,48578440,NotImp
1,XinJiang DaYe,179.36,48578620,NotImp
1,XinJiang DaYe,181.08,48612348,NotImp
1,XinJiang DaYe,181.09,49042827,NotImp
1,XinJiang DaYe,181.09,49123800,NotImp
1,XinJiang DaYe,181.09,49221504,NotImp
1,XinJiang DaYe,181.09,49221555,NotImp
1,XinJiang DaYe,181.09,49221815,NotImp
1,XinJiang DaYe,181.09,49280985,NotImp
1,XinJiang DaYe,181.88,49545157,NotImp
1,XinJiang DaYe,184.94,50304303,NotImp
1,XinJiang DaYe,184.94,50365848,NotImp
1,XinJiang DaYe,184.94,50439963,NotImp
1,XinJiang DaYe,184.94,50447025,NotImp
1,XinJiang DaYe,184.94,50721527,NotImp
1,XinJiang DaYe,184.94,50721652,NotImp
1,XinJiang DaYe,184.94,50721733,NotImp
1,XinJiang DaYe,184.94,50721867,NotImp
1,XinJiang DaYe,185.24,50812152,NotImp
1,XinJiang DaYe,185.24,50926643,NotImp
1,XinJiang DaYe,185.24,51372409,NotImp
1,XinJiang DaYe,185.24,51372555,NotImp
1,XinJiang DaYe,185.25,51730356,NotImp
1,XinJiang DaYe,185.25,52143997,NotImp
1,XinJiang DaYe,186.04,52339921,NotImp
1,XinJiang DaYe,186.04,52340041,NotImp
1,XinJiang DaYe,186.04,52488573,NotImp
1,XinJiang DaYe,187.14,52649024,NotImp
1,XinJiang DaYe,187.14,52808899,NotImp
1,XinJiang DaYe,187.14,52809056,NotImp
1,XinJiang DaYe,187.56,53576481,NotImp
1,XinJiang DaYe,187.56,53690734,NotImp
1,XinJiang DaYe,187.84,54603741,NotImp
1,XinJiang DaYe,187.84,54695131,NotImp
1,XinJiang DaYe,188.05,54892740,NotImp
1,XinJiang DaYe,188.05,54896822,NotImp
1,XinJiang DaYe,188.05,54929885,NotImp
1,XinJiang DaYe,188.05,54933130,NotImp
1,XinJiang DaYe,188.05,55161291,NotImp
1,XinJiang DaYe,188.05,55161302,NotImp
1,XinJiang DaYe,188.05,55161357,NotImp
1,XinJiang DaYe,188.05,55171625,NotImp
1,XinJiang DaYe,188.05,55197831,NotImp
1,XinJiang DaYe,188.62,55411110,NotImp
1,XinJiang DaYe,188.63,55460707,NotImp
1,XinJiang DaYe,188.63,55558450,NotImp
1,XinJiang DaYe,188.63,55558456,NotImp
1,XinJiang DaYe,188.63,55558686,NotImp
1,XinJiang DaYe,188.63,55650593,NotImp
1,XinJiang DaYe,188.63,55675338,NotImp
1,XinJiang DaYe,189.02,56001882,NotImp
1,XinJiang DaYe,189.02,56001885,NotImp
1,XinJiang DaYe,189.02,56167204,NotImp
1,XinJiang DaYe,189.02,56167259,NotImp
1,XinJiang DaYe,189.51,56259022,NotImp
1,XinJiang DaYe,189.51,57015351,NotImp
1,XinJiang DaYe,189.51,57015543,NotImp
1,XinJiang DaYe,189.51,57015953,NotImp
1,XinJiang DaYe,189.51,57074556,NotImp
1,XinJiang DaYe,189.51,57126690,NotImp
1,XinJiang DaYe,189.51,57126848,NotImp
1,XinJiang DaYe,189.51,57169309,NotImp
1,XinJiang DaYe,189.51,57169494,NotImp
1,XinJiang DaYe,190.59,57825829,NotImp
1,XinJiang DaYe,191.63,58347383,NotImp
1,XinJiang DaYe,191.63,58347474,NotImp
1,XinJiang DaYe,192.25,58596354,NotImp
1,XinJiang DaYe,192.25,58596357,NotImp
1,XinJiang DaYe,192.25,58604161,NotImp
1,XinJiang DaYe,192.25,58833123,NotImp
1,XinJiang DaYe,192.25,58833460,NotImp
1,XinJiang DaYe,192.25,58857502,NotImp
1,XinJiang DaYe,192.25,59370087,NotImp
1,XinJiang DaYe,192.26,59370281,NotImp
1,XinJiang DaYe,192.65,59716383,NotImp
1,XinJiang DaYe,192.65,59824826,NotImp
1,XinJiang DaYe,192.65,59840686,NotImp
1,XinJiang DaYe,192.65,60287001,NotImp
1,XinJiang DaYe,192.65,60382033,NotImp
1,XinJiang DaYe,197.76,60824466,NotImp
1,XinJiang DaYe,198.77,61415309,NotImp
1,XinJiang DaYe,198.77,61415386,NotImp
1,XinJiang DaYe,198.9,62103389,NotImp
1,XinJiang DaYe,200.7,62409574,NotImp
1,XinJiang DaYe,201.85,62487603,NotImp
1,XinJiang DaYe,201.86,62487651,NotImp
1,XinJiang DaYe,202.54,62748278,NotImp
1,XinJiang DaYe,202.54,63368356,NotImp
1,XinJiang DaYe,202.56,64714903,NotImp
1,XinJiang DaYe,203.16,65238378,NotImp
1,XinJiang DaYe,204.08,66667167,NotImp
1,XinJiang DaYe,204.08,67451555,NotImp
1,XinJiang DaYe,205.42,67597526,NotImp
1,XinJiang DaYe,205.42,67624879,NotImp
1,XinJiang DaYe,205.42,67700627,NotImp
1,XinJiang DaYe,206.21,68332533,NotImp
1,XinJiang DaYe,206.21,68332577,NotImp
1,XinJiang DaYe,206.21,68452579,NotImp
1,XinJiang DaYe,206.22,68745874,NotImp
1,XinJiang DaYe,206.22,68745956,NotImp
1,XinJiang DaYe,206.22,68746010,NotImp
1,XinJiang DaYe,206.58,68746011,NotImp
1,XinJiang DaYe,206.58,68746025,NotImp
1,XinJiang DaYe,206.58,69004595,NotImp
1,XinJiang DaYe,207.12,69023862,NotImp
1,XinJiang DaYe,207.59,69023904,NotImp
1,XinJiang DaYe,207.59,69536815,NotImp
1,XinJiang DaYe,207.6,69591336,NotImp
1,XinJiang DaYe,208.17,70038427,NotImp
1,XinJiang DaYe,208.17,70367756,NotImp
1,XinJiang DaYe,208.17,70704254,NotImp
1,XinJiang DaYe,208.57,70794309,NotImp
1,XinJiang DaYe,208.57,70843841,NotImp
1,XinJiang DaYe,208.58,71002010,NotImp
1,XinJiang DaYe,208.58,71153632,NotImp
1,XinJiang DaYe,208.58,71402510,NotImp
1,XinJiang DaYe,208.58,71741396,NotImp
1,XinJiang DaYe,208.58,71809198,NotImp
1,XinJiang DaYe,208.58,71890235,NotImp
1,XinJiang DaYe,208.58,71932978,NotImp
1,XinJiang DaYe,208.58,71948001,NotImp
1,XinJiang DaYe,208.58,71949251,NotImp
1,XinJiang DaYe,208.58,72095220,NotImp
1,XinJiang DaYe,208.59,72274058,NotImp
1,XinJiang DaYe,208.59,72677571,NotImp
1,XinJiang DaYe,208.59,72920215,NotImp
1,XinJiang DaYe,208.79,73372295,NotImp
1,XinJiang DaYe,208.79,73372447,NotImp
1,XinJiang DaYe,208.79,73372456,NotImp
1,XinJiang DaYe,210.02,73580461,NotImp
1,XinJiang DaYe,210.02,73580652,NotImp
1,XinJiang DaYe,210.02,73580653,NotImp
1,XinJiang DaYe,210.34,73797976,NotImp
1,XinJiang DaYe,217.08,74018458,NotImp
1,XinJiang DaYe,217.08,74198906,NotImp
1,XinJiang DaYe,217.08,74288184,NotImp
1,XinJiang DaYe,217.08,74811736,NotImp
1,XinJiang DaYe,217.08,74990849,NotImp
1,XinJiang DaYe,217.7,75566256,NotImp
1,XinJiang DaYe,217.7,76369447,NotImp
1,XinJiang DaYe,217.7,76592663,NotImp
1,XinJiang DaYe,217.91,77055543,NotImp
1,XinJiang DaYe,218.53,77210245,NotImp
1,XinJiang DaYe,218.53,77643576,NotImp
1,XinJiang DaYe,218.53,77681289,NotImp
1,XinJiang DaYe,218.53,77703199,NotImp
1,XinJiang DaYe,219.09,77745839,NotImp
1,XinJiang DaYe,219.09,77745858,NotImp
1,XinJiang DaYe,226.78,77798029,NotImp
1,XinJiang DaYe,228.11,77798210,NotImp
1,XinJiang DaYe,228.11,78018101,NotImp
1,XinJiang DaYe,228.11,78018146,NotImp
1,XinJiang DaYe,228.11,78018149,NotImp
1,XinJiang DaYe,229.63,78020394,NotImp
1,XinJiang DaYe,230.76,78022161,NotImp
1,XinJiang DaYe,235.14,78507547,NotImp
1,XinJiang DaYe,236.49,78595362,NotImp
1,XinJiang DaYe,236.49,78661097,NotImp
1,XinJiang DaYe,236.49,79344483,NotImp
1,XinJiang DaYe,237.48,79867399,NotImp
1,XinJiang DaYe,237.48,79930877,NotImp
1,XinJiang DaYe,237.48,80177130,NotImp
1,XinJiang DaYe,237.48,80388808,NotImp
1,XinJiang DaYe,240.92,80507955,NotImp
1,XinJiang DaYe,240.92,80507996,NotImp
1,XinJiang DaYe,240.92,80507999,NotImp
1,XinJiang DaYe,240.92,80508008,NotImp
1,XinJiang DaYe,240.92,80508011,NotImp
1,XinJiang DaYe,240.92,81300493,NotImp
1,XinJiang DaYe,240.92,81858772,NotImp
1,XinJiang DaYe,246.93,81873111,NotImp
1,XinJiang DaYe,246.93,82049150,NotImp
1,XinJiang DaYe,246.93,82236861,NotImp
2,XinJiang DaYe,0,138341,NotImp
2,XinJiang DaYe,0,145941,NotImp
2,XinJiang DaYe,0,172437,NotImp
2,XinJiang DaYe,24.86,1054215,NotImp
2,XinJiang DaYe,30.1,1123558,NotImp
2,XinJiang DaYe,30.73,1638074,NotImp
2,XinJiang DaYe,30.73,2512407,NotImp
2,XinJiang DaYe,30.73,2604448,NotImp
2,XinJiang DaYe,30.73,2924742,NotImp
2,XinJiang DaYe,37.54,2945927,NotImp
2,XinJiang DaYe,37.54,2945935,NotImp
2,XinJiang DaYe,41.66,3086689,NotImp
2,XinJiang DaYe,41.67,3091504,NotImp
2,XinJiang DaYe,41.67,3277221,NotImp
2,XinJiang DaYe,41.92,3277875,NotImp
2,XinJiang DaYe,44.07,3357294,NotImp
2,XinJiang DaYe,44.07,3422325,NotImp
2,XinJiang DaYe,44.07,3452544,NotImp
2,XinJiang DaYe,44.07,3738751,NotImp
2,XinJiang DaYe,44.48,3876161,NotImp
2,XinJiang DaYe,44.48,3876218,NotImp
2,XinJiang DaYe,44.48,4294602,NotImp
2,XinJiang DaYe,44.48,5079846,NotImp
2,XinJiang DaYe,44.48,5788193,NotImp
2,XinJiang DaYe,45.93,6329982,NotImp
2,XinJiang DaYe,45.93,6375620,NotImp
2,XinJiang DaYe,45.93,6375854,NotImp
2,XinJiang DaYe,45.93,6405358,NotImp
2,XinJiang DaYe,45.93,6405530,NotImp
2,XinJiang DaYe,45.93,7846619,NotImp
2,XinJiang DaYe,48.8,8309358,NotImp
2,XinJiang DaYe,71.88,8329733,NotImp
2,XinJiang DaYe,71.88,8329740,NotImp
2,XinJiang DaYe,86.68,8339491,NotImp
2,XinJiang DaYe,97.95,8445758,NotImp
2,XinJiang DaYe,97.95,8445761,NotImp
2,XinJiang DaYe,97.95,8445948,NotImp
